,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_asset_value,loan_status
1464,5,1,1,15.29711509888849,16.666217059468007,20,840,16.98938901690174,1
1465,2,0,1,15.150511624696614,15.89495209964411,12,866,16.642824179893303,1
1466,0,0,0,15.27412558066379,16.64872390202049,8,619,17.27182723884751,1
1467,1,1,1,16.012735135300492,17.327055996795295,2,748,17.82102390647976,1
1468,3,0,1,16.06680235657077,17.054189010128656,12,881,18.086605631930873,1
1469,2,1,1,15.747031969567487,16.44739939810092,8,829,17.715460982158152,1
1470,3,0,0,15.27412558066379,16.222455666282563,6,312,16.90655301132259,0
1471,3,0,0,15.702580206996654,16.87890147999208,10,467,17.659254722639126,0
1472,1,1,1,15.464169183551656,16.475770095230136,18,650,17.17935215308266,1
1473,3,1,1,12.89921982609012,13.9108207377686,6,711,14.457364444136669,1
1474,4,0,0,14.077874822431765,15.226497531674536,18,886,15.856730886823913,1
1475,5,0,0,16.08763644347361,17.161899703131436,4,494,17.76096833947866,0
1476,2,1,1,15.501909511534503,16.204273347199372,14,741,17.32106795495067,1
1477,4,0,0,13.997832114758229,15.009433026436708,12,876,15.483217378522351,1
1478,0,1,1,15.761420707019587,17.088874568116545,14,610,17.327055996795295,1
1479,5,1,0,15.84365880525656,17.073607095985757,6,778,17.76096833947866,1
1480,5,1,1,13.458835614025542,14.403297222866392,14,571,14.880221294956703,1
1481,3,1,1,15.830413578506539,17.038378404102012,18,554,17.79705962604103,1
1482,0,0,1,14.648419680899378,15.64005985001532,8,712,16.749367427800177,1
1483,5,0,1,15.538277155705378,16.25785759333348,4,695,17.40180342330311,1
1484,0,0,1,15.501909511534503,16.204273347199372,20,366,17.216707939626428,0
1485,1,0,1,14.403297222866392,15.520258650202699,10,426,16.454567887579532,0
1486,0,0,0,14.880221294956703,15.747031969567487,10,320,16.510137738734343,0
1487,3,0,1,14.151982794585487,15.341566861459324,8,543,15.816990558174398,0
1488,2,1,0,14.845129975145433,16.213405830762646,16,525,16.716932152047026,0
1489,0,0,1,15.009433026436708,16.38812278817138,12,812,16.883563493097892,1
1490,0,0,0,15.761420707019587,17.04631495369775,14,697,17.654962870557586,1
1491,1,0,0,15.176487111099874,16.530205301785152,12,527,17.236510566922608,0
1492,1,0,0,15.555976732804778,16.660419941783683,4,512,17.39066124674987,1
1493,0,1,0,15.226497531674536,16.034714042019267,4,671,17.034386382832476,1
1494,1,1,1,14.603967918328545,15.978833583624812,20,539,16.575520497997196,0
1495,5,0,0,14.603967918328545,15.789591583986283,10,532,16.308716010566968,0
1496,3,0,1,14.73180128983843,15.856730886823913,16,485,16.48273876454623,0
1497,0,0,1,13.710150042306449,14.557447902693651,6,521,15.341566861459324,0
1498,1,0,0,14.880221294956703,15.816990558174398,10,874,16.523560759066484,1
1499,2,0,0,16.0978929436408,16.946647468524468,10,788,17.782021748676488,1
1500,2,0,0,15.464169183551656,16.510137738734343,12,659,17.476504808588675,1
1501,1,1,1,15.967272761223736,16.791040124200745,16,498,17.601970340417076,0
1502,2,1,1,15.38412647587812,16.3957273875566,20,310,17.327055996795295,0
1503,0,1,0,14.508657738524219,15.363073066680286,6,785,16.38812278817138,1
1504,0,1,0,15.096444403426338,15.978833583624812,10,309,16.77042083699801,0
1505,3,0,1,15.483217378522351,16.791040124200745,2,433,17.463568017557954,1
1506,1,0,1,12.89921982609012,14.077874822431765,18,801,14.603967918328545,1
1507,3,1,1,15.687312734865866,16.924571516825267,6,488,17.858561825798823,0
1508,0,0,1,14.648419680899378,15.60727002719233,16,756,16.432906390798355,1
1509,3,1,0,13.815510557964274,14.845129975145433,4,757,15.80338490611862,1
1510,5,0,0,14.978661367769956,16.12804598181149,6,828,17.081269968731327,1
1511,3,1,1,15.03928598958639,15.789591583986283,12,733,16.694709015262312,1
1512,0,0,0,16.077273656438063,17.458346073576802,8,421,17.96023132751144,0
1513,3,0,0,15.483217378522351,16.826131444012017,4,872,17.442514608360124,1
1514,3,1,0,15.363073066680286,16.671980764184756,10,393,17.54601168676903,0
1515,3,1,0,16.08763644347361,17.447819660589815,12,700,17.862064456350026,1
1516,5,1,0,15.990262279448435,16.888203872654394,18,613,18.003648999472734,1
1517,5,1,0,15.590462908875947,16.41076526492114,6,455,17.574382383898246,0
1518,4,1,1,14.690979295318174,15.775605342011543,16,871,16.775615653875114,1
1519,4,1,1,15.88237331743725,16.883563493097892,16,497,17.458346073576802,0
1520,0,1,0,14.151982794585487,14.808762330974558,2,649,16.1378982782545,1
1521,0,1,1,15.068273526459642,16.11809565095832,14,709,16.874217630679652,1
1522,4,1,0,15.03928598958639,16.41820024340866,12,705,17.005986908310778,1
1523,2,1,0,15.623799329143539,16.97675726999584,2,476,17.335971360453247,1
1524,2,0,1,14.914122846632385,15.775605342011543,4,819,16.722411617811648,1
1525,5,0,1,15.03928598958639,16.056220247240233,16,535,17.02635421113521,0
1526,0,1,1,12.89921982609012,13.997832114758229,14,889,14.603967918328545,1
1527,0,1,0,15.590462908875947,16.283610089435893,12,468,17.572048660552024,0
1528,5,1,1,12.89921982609012,13.592367006650065,2,759,14.603967918328545,1
1529,3,1,1,16.012735135300492,17.33003662493343,2,426,18.06970382112827,1
1530,0,1,1,15.990262279448435,16.97675726999584,8,712,17.55555829865261,1
1531,4,1,1,14.508657738524219,15.363073066680286,2,615,16.147654453199863,1
1532,2,1,0,15.363073066680286,16.454567887579532,12,784,17.447819660589815,1
1533,4,0,0,14.808762330974558,15.623799329143539,16,677,16.432906390798355,1
1534,1,0,0,14.77102200299171,15.88237331743725,12,306,16.543363386362664,0
1535,1,0,1,16.012735135300492,17.050259731988763,16,655,18.02169460194191,1
1536,4,0,0,15.444751097694555,16.780783624033557,8,755,16.93787548245163,1
1537,2,1,0,15.702580206996654,17.065885049891847,18,598,17.18967926723851,1
1538,2,1,0,15.29711509888849,16.0978929436408,18,712,16.850463544671545,1
1539,4,0,1,14.22097566607244,15.341566861459324,6,524,16.308716010566968,0
1540,1,0,0,15.64005985001532,16.955343175492022,16,838,17.529082624668582,1
1541,4,1,1,13.710150042306449,14.880221294956703,6,560,15.671808548329901,1
1542,3,0,0,15.856730886823913,17.088874568116545,12,759,17.47907220409392,1
1543,2,1,1,13.304684934198283,14.690979295318174,6,454,15.009433026436708,0
1544,4,0,0,15.27412558066379,16.61887093887081,4,539,17.151280134303974,1
1545,2,0,1,15.919644712234481,17.140546578660864,16,827,17.85680589909656,1
1546,0,0,0,15.068273526459642,16.292048958081757,12,686,16.897420527759316,1
1547,1,1,1,16.108045315104818,17.344807942253745,14,371,18.02020317735524,0
1548,5,1,0,13.458835614025542,14.457364444136669,4,784,15.250595083253597,1
1549,1,1,1,14.557447902693651,15.80338490611862,16,826,16.46875252257149,1
1550,2,0,0,14.978661367769956,16.166885815127753,12,502,16.826131444012017,0
1551,0,1,0,14.880221294956703,15.86963429165982,8,367,16.569171270318538,0
1552,0,0,0,15.761420707019587,16.722411617811648,6,541,17.548406897494985,0
1553,1,1,0,15.123843377614453,16.42558035070628,16,608,16.749367427800177,1
1554,3,0,1,15.319587954740548,16.38812278817138,12,570,17.161899703131436,1
1555,3,1,0,12.206072645530174,13.592367006650065,18,752,13.710150042306449,1
1556,5,0,1,15.538277155705378,16.835935444108635,8,873,17.55793077900624,1
1557,5,1,0,15.501909511534503,16.73867213868343,2,538,17.318060433886718,1
1558,4,0,0,12.611537753638338,13.815510557964274,10,819,14.557447902693651,1
1559,1,1,1,15.830413578506539,17.210018951475632,18,770,17.58366319297272,1
1560,5,0,1,14.73180128983843,16.077273656438063,6,345,16.3957273875566,0
1561,4,1,1,14.946912669455374,15.907374619642667,12,730,17.005986908310778,1
1562,1,1,1,15.84365880525656,16.775615653875114,20,835,17.460960454150875,1
1563,3,0,1,13.122363377404328,14.346138809026444,2,811,14.77102200299171,1
1564,2,0,0,14.808762330974558,15.590462908875947,14,662,16.58182966719046,1
1565,2,0,1,15.068273526459642,16.40327459319198,4,420,16.727861222579214,1
1566,5,0,0,15.123843377614453,16.275099399767985,4,413,17.168917275790083,1
1567,2,0,1,15.538277155705378,16.811242831518264,10,367,17.595144375346674,0
1568,5,0,1,15.38412647587812,16.612791892794426,14,390,17.005986908310778,0
1569,4,0,1,15.464169183551656,16.316946509703484,2,602,17.48673507683949,1
1570,3,1,0,14.880221294956703,16.25785759333348,16,843,16.80623028969472,1
1571,1,1,0,14.808762330974558,15.732433170146335,20,713,16.283610089435893,1
1572,3,1,0,15.424948470398375,16.600521800202614,8,591,17.005986908310778,1
1573,2,0,1,14.808762330974558,16.056220247240233,14,701,16.562781472219765,1
1574,4,0,1,14.845129975145433,16.11809565095832,12,655,16.826131444012017,1
1575,3,0,1,15.80338490611862,16.811242831518264,18,720,17.879395912701668,1
1576,0,1,1,15.590462908875947,16.530205301785152,10,794,17.236510566922608,1
1577,0,1,0,15.907374619642667,16.874217630679652,2,392,17.963395887114405,0
1578,3,1,1,14.457364444136669,15.775605342011543,6,583,16.275099399767985,1
1579,5,1,0,14.403297222866392,15.732433170146335,18,457,15.955576721460545,0
1580,0,0,1,15.84365880525656,16.694709015262312,14,570,17.887950284798325,1
1581,1,1,0,16.02378497148708,17.220035729719104,14,890,18.06685886899604,1
1582,2,0,1,15.483217378522351,16.325109820342647,14,472,17.379393521903527,0
1583,2,0,0,15.123843377614453,16.204273347199372,12,788,16.660419941783683,1
1584,0,0,0,16.06680235657077,17.379393521903527,6,605,17.923100346936394,1
1585,3,1,0,15.931766072766827,17.23323724157764,10,473,17.872499333642605,0
1586,5,1,0,15.671808548329901,16.883563493097892,16,728,17.296750647299966,1
1587,5,1,1,15.483217378522351,16.694709015262312,16,505,17.41007933260697,0
1588,0,1,1,15.538277155705378,16.775615653875114,6,407,17.20328491929429,0
1589,1,1,1,13.710150042306449,14.346138809026444,18,464,15.176487111099874,0
1590,0,1,1,14.690979295318174,15.789591583986283,20,514,16.503358051748965,0
1591,1,1,0,16.06680235657077,16.951004773893423,10,627,18.075369558663947,1
1592,2,0,1,15.816990558174398,16.51687177091569,20,627,17.828283466492564,1
1593,4,0,1,14.22097566607244,14.978661367769956,10,858,15.88237331743725,1
1594,3,1,1,15.990262279448435,17.2233524823451,8,607,17.798923559479093,1
1595,5,0,1,15.404745763080856,16.475770095230136,4,663,17.49686174565742,1
1596,1,0,1,15.907374619642667,17.107636844572067,6,522,17.686711568872166,0
1597,2,0,1,14.648419680899378,16.02378497148708,20,610,16.556350581889475,1
1598,5,0,1,14.914122846632385,15.702580206996654,16,462,16.892822818510687,0
1599,2,0,1,15.176487111099874,16.045524958123483,8,591,17.09265529095645,1
1600,4,1,1,14.346138809026444,15.687312734865866,20,636,16.222455666282563,1
1601,0,0,1,14.557447902693651,15.404745763080856,10,359,16.00156183470237,0
1602,4,1,1,16.08763644347361,17.034386382832476,4,542,17.982175781766,0
1603,5,0,1,15.068273526459642,16.283610089435893,4,642,16.8456442582356,1
1604,5,0,1,14.22097566607244,15.520258650202699,4,414,15.65606019136176,1
1605,3,0,1,15.990262279448435,17.081269968731327,20,865,18.053955464160133,1
1606,3,1,0,13.710150042306449,14.946912669455374,10,369,15.123843377614453,0
1607,0,1,1,15.068273526459642,16.195056692094447,14,838,17.11504428584993,1
1608,5,0,0,15.520258650202699,16.869511739642242,4,582,17.51927862457196,1
1609,5,0,1,16.0978929436408,16.95966283663654,10,416,17.882826447798454,0
1610,5,1,0,14.557447902693651,15.520258650202699,20,705,16.349207371921707,1
1611,0,1,0,14.403297222866392,15.555976732804778,18,306,15.955576721460545,0
1612,5,1,1,15.573368475516649,16.38045991542581,8,851,17.431819319243374,1
1613,5,1,0,15.717618084361195,16.660419941783683,18,613,17.690869579020827,1
1614,3,1,0,15.27412558066379,16.60667566577699,10,366,17.26231845087848,0
1615,1,1,0,13.997832114758229,14.845129975145433,12,431,15.444751097694555,0
1616,5,0,1,16.08763644347361,17.069753526669768,2,754,17.808191466409873,1
1617,5,1,1,15.501909511534503,16.231424336265324,10,447,17.38785619582226,0
1618,1,0,1,15.483217378522351,16.461685355348397,14,510,17.7355017330416,0
1619,1,1,0,15.80338490611862,17.001863191126915,20,324,17.599700191882537,0
1620,5,1,0,16.06680235657077,16.77042083699801,2,523,17.569709478198853,0
1621,0,0,1,15.789591583986283,16.562781472219765,2,362,17.274976847750406,0
1622,3,1,1,16.012735135300492,17.3089832157356,6,657,17.76096833947866,1
1623,5,0,0,15.687312734865866,16.963963918535928,12,790,17.379393521903527,1
1624,1,1,1,16.06680235657077,17.23323724157764,18,500,17.236510566922608,0
1625,2,0,1,16.108045315104818,17.318060433886718,4,465,18.101851942503746,1
1626,4,0,0,14.880221294956703,15.978833583624812,6,409,16.791040124200745,0
1627,4,1,1,13.458835614025542,14.403297222866392,20,626,14.845129975145433,1
1628,5,0,0,15.250595083253597,16.41076526492114,16,545,17.341871082580436,0
1629,3,0,0,15.250595083253597,16.249123913364723,10,654,17.252718377149463,1
1630,0,0,0,15.84365880525656,17.09265529095645,6,515,17.667783558986645,0
1631,2,1,1,15.775605342011543,16.749367427800177,12,838,17.140546578660864,1
1632,1,0,1,15.363073066680286,16.588099280204055,14,406,17.107636844572067,0
1633,0,1,1,16.0978929436408,16.95966283663654,10,573,17.996032816427427,1
1634,0,1,1,16.0978929436408,17.47135015800001,2,611,17.840862248699423,1
1635,0,0,0,15.444751097694555,16.41076526492114,16,649,17.14771506813948,1
1636,0,0,1,15.009433026436708,15.856730886823913,12,775,16.90199719478673,1
1637,3,1,0,15.319587954740548,16.34123920227253,12,469,17.193098073987297,0
1638,0,1,1,15.176487111099874,16.364955728889846,18,587,17.126053571358298,1
1639,3,1,1,14.978661367769956,16.108045315104818,10,316,17.111347423968603,0
1640,2,1,0,14.978661367769956,16.1573163641116,10,556,17.210018951475632,1
1641,2,0,0,16.077273656438063,17.255928652779712,12,578,17.768675506723596,1
1642,2,0,1,15.978833583624812,16.75467248002987,2,554,17.379393521903527,1
1643,2,0,1,14.457364444136669,15.732433170146335,6,892,16.308716010566968,1
1644,2,0,1,14.880221294956703,16.1378982782545,10,315,16.62491325332677,0
1645,0,0,0,15.64005985001532,16.3727378693319,10,695,17.281246460764002,1
1646,0,0,0,15.590462908875947,16.826131444012017,4,806,17.04235455248165,1
1647,4,0,1,14.978661367769956,16.364955728889846,8,638,16.744034081824815,1
1648,1,0,1,14.077874822431765,15.424948470398375,4,610,16.077273656438063,1
1649,2,0,1,14.077874822431765,14.978661367769956,4,810,16.213405830762646,1
1650,1,1,0,15.978833583624812,17.318060433886718,4,866,18.05971087573075,1
1651,3,0,0,15.65606019136176,16.985196138641705,10,760,17.533948814319753,1
1652,3,1,0,15.27412558066379,16.231424336265324,6,556,17.367997387172654,1
1653,3,0,1,15.671808548329901,16.972510979114386,12,684,17.91318291027905,1
1654,5,0,1,15.856730886823913,17.065885049891847,18,578,17.73748389424559,1
1655,2,0,0,15.747031969567487,16.98938901690174,12,814,17.676240269004868,1
1656,0,0,0,15.250595083253597,16.510137738734343,20,510,17.19650523230891,0
1657,4,0,0,15.176487111099874,16.012735135300492,2,674,17.26549810379586,1
1658,0,1,1,14.508657738524219,15.404745763080856,14,570,16.300417207752275,1
1659,1,0,0,13.122363377404328,14.346138809026444,2,680,15.096444403426338,1
1660,0,1,0,15.068273526459642,15.990262279448435,12,803,16.67771143889374,1
1661,2,0,1,14.946912669455374,16.185754299432134,16,357,16.933460464242515,0
1662,3,0,1,15.404745763080856,16.759949537130716,4,575,17.606495235015363,1
1663,1,0,0,13.815510557964274,15.096444403426338,4,546,15.538277155705378,1
1664,2,1,0,15.717618084361195,16.87890147999208,8,370,17.59285866006582,0
1665,1,1,0,15.226497531674536,16.056220247240233,6,713,16.536805985816503,1
1666,4,0,1,14.28551418721001,15.150511624696614,2,896,15.943742263813542,1
1667,3,1,1,14.690979295318174,16.034714042019267,14,626,16.48273876454623,1
1668,0,1,0,14.603967918328545,15.671808548329901,4,854,16.147654453199863,1
1669,4,1,0,14.978661367769956,15.943742263813542,18,802,16.46875252257149,1
1670,4,0,1,14.28551418721001,15.29711509888849,20,382,16.02378497148708,0
1671,2,0,0,15.176487111099874,16.51687177091569,6,415,16.84080163375981,0
1672,5,1,1,14.508657738524219,15.65606019136176,4,366,16.569171270318538,1
1673,1,1,1,15.84365880525656,17.050259731988763,10,595,17.604235347047926,1
1674,1,0,0,16.0978929436408,16.874217630679652,2,356,18.140966841149762,0
1675,5,0,0,15.88237331743725,17.213369038360916,6,568,17.606495235015363,1
1676,1,1,0,14.28551418721001,15.201804919084164,10,615,16.283610089435893,1
1677,1,1,1,15.671808548329901,16.44739939810092,12,313,17.69501037168686,0
1678,1,1,1,15.671808548329901,16.70031127081098,6,575,17.5673648112396,1
1679,4,1,0,14.28551418721001,15.520258650202699,10,577,15.775605342011543,1
1680,0,1,0,16.034714042019267,17.239773212557427,10,455,17.98989782785991,0
1681,1,0,0,15.86963429165982,17.030378361434938,6,500,17.65065251905646,0
1682,1,0,1,15.201804919084164,16.056220247240233,8,509,16.87890147999208,0
1683,2,0,1,15.623799329143539,16.780783624033557,8,379,17.356469882001587,0
1684,5,1,0,15.775605342011543,16.489659207390805,14,664,17.579033555073977,1
1685,0,0,1,14.73180128983843,16.108045315104818,6,623,16.575520497997196,1
1686,5,1,0,14.978661367769956,15.978833583624812,16,558,16.588099280204055,1
1687,4,1,0,14.346138809026444,15.27412558066379,18,580,16.316946509703484,1
1688,4,1,0,15.65606019136176,16.68340946000838,6,612,17.64415195445337,1
1689,4,1,1,13.458835614025542,14.690979295318174,14,705,14.845129975145433,1
1690,4,1,1,13.9108207377686,14.808762330974558,18,301,16.034714042019267,0
1691,1,0,1,16.00156183470237,17.281246460764002,16,711,17.305939073354374,1
1692,3,1,0,12.611537753638338,13.458835614025542,20,735,14.690979295318174,1
1693,1,0,0,14.603967918328545,15.464169183551656,14,682,16.222455666282563,1
1694,3,0,0,15.03928598958639,16.41820024340866,10,348,17.014183675514957,0
1695,0,1,1,15.88237331743725,16.972510979114386,20,750,17.86381118168497,1
1696,3,0,1,15.573368475516649,16.716932152047026,16,835,17.20328491929429,1
1697,0,1,1,16.056220247240233,16.811242831518264,6,389,17.78012601351159,0
1698,2,1,0,15.38412647587812,16.75467248002987,4,866,17.399029496420383,1
1699,3,0,0,15.84365880525656,17.096421773751928,4,689,17.4739308045935,1
1700,0,0,0,15.590462908875947,16.68340946000838,16,645,17.68879273507599,1
1701,1,1,1,15.27412558066379,16.12804598181149,2,797,17.213369038360916,1
